Hours_Worked_Per_Week,Access_to_Mental_Health_Resources,Work_Life_Balance_Rating,Social_Isolation_Rating,Sleep_Quality,Risk_Score_Raw,Burnout_Risk
44,1,1,0,5,-4.400000000000006,1
40,1,2,1,5,-8.0,0
36,1,3,1,8,-55.6,0
42,1,3,0,6,-31.200000000000003,0
76,0,2,3,9,10.399999999999977,1
62,1,2,3,8,2.799999999999997,1
36,1,0,3,7,-9.599999999999994,0
77,0,2,2,8,15.799999999999997,1
33,0,1,0,7,-43.800000000000004,0
48,1,2,1,9,-44.80000000000001,0
39,0,0,0,9,-53.400000000000006,0
49,0,2,0,6,-15.400000000000006,0
38,1,2,0,8,-54.800000000000004,0
72,0,1,0,9,-13.200000000000003,1
58,1,3,0,7,-20.80000000000001,0
75,1,2,0,9,-15.0,0
32,1,0,2,6,-11.200000000000003,0
37,0,2,0,7,-44.2,0
42,0,2,0,5,-13.200000000000003,0
65,1,1,3,6,37.0,1
52,1,3,0,6,-17.200000000000003,0
58,0,3,0,5,3.1999999999999886,1
59,1,3,3,9,-19.400000000000006,0
37,0,2,3,6,-8.200000000000003,0
28,0,1,3,5,-2.8000000000000043,1
52,0,1,1,5,14.799999999999997,1
51,0,2,0,6,-12.600000000000009,0
80,0,1,0,8,10.0,1
73,0,3,0,6,12.199999999999989,1
36,1,1,3,8,-27.599999999999994,0
38,1,2,2,9,-50.80000000000001,0
46,0,2,0,5,-7.6000000000000085,0
25,0,0,3,7,-25.0,0
54,1,0,3,6,27.599999999999994,1
75,1,1,3,7,39.0,1
56,1,1,1,9,-27.60000000000001,0
53,1,2,3,6,14.199999999999989,1
39,1,0,2,7,-13.400000000000006,0
44,1,0,1,9,-38.400000000000006,0
23,1,3,3,8,-57.800000000000004,0
29,1,3,2,9,-69.4,0
29,0,2,2,6,-27.400000000000006,0
43,1,2,0,6,-23.800000000000004,0
40,0,2,3,6,-4.0,1
30,1,2,3,9,-54.0,0
46,1,0,0,6,-7.6000000000000085,0
35,1,2,2,9,-55.0,0
45,1,2,3,5,15.0,1
80,1,0,0,5,52.0,1
80,0,3,0,5,34.0,1
49,1,2,2,7,-11.400000000000006,0
68,0,3,2,5,33.19999999999999,1
35,0,0,3,5,13.0,1
26,1,3,3,9,-65.6,0
35,0,0,1,9,-51.0,0
54,1,2,2,6,7.599999999999994,1
77,1,3,1,6,25.799999999999997,1
35,1,2,1,6,-27.0,0
59,0,1,0,9,-31.400000000000006,1
31,1,1,0,9,-70.6,0
54,0,3,3,5,21.599999999999994,1
68,1,0,2,8,15.199999999999989,1
40,1,3,2,9,-54.0,0
69,0,0,1,8,8.599999999999994,1
62,0,1,1,9,-19.200000000000003,1
55,0,0,3,9,-7.0,0
67,0,1,0,7,3.799999999999997,1
36,0,3,2,8,-47.599999999999994,0
51,0,2,2,7,-8.600000000000009,0
60,1,2,2,5,28.0,1
25,0,2,2,7,-45.0,0
43,1,0,0,7,-23.800000000000004,0
46,1,2,3,5,16.39999999999999,1
39,1,0,3,8,-17.400000000000006,0
44,1,2,0,6,-22.400000000000006,0
21,1,0,3,9,-54.6,0
28,0,0,3,8,-32.800000000000004,0
47,1,1,1,5,7.799999999999997,1
72,1,1,0,7,10.799999999999997,1
80,1,3,3,6,46.0,1
57,0,1,1,7,-2.200000000000003,1
22,0,0,0,9,-77.2,0
39,0,1,0,5,-11.400000000000006,0
25,0,1,2,6,-27.0,0
58,1,1,1,8,-12.800000000000011,0
52,0,0,1,8,-15.200000000000003,0
74,1,0,1,5,51.599999999999994,1
20,0,3,0,5,-50.0,0
56,0,1,2,7,4.3999999999999915,1
25,0,1,0,6,-43.0,0
64,0,0,3,9,5.599999999999994,1
53,1,3,3,5,20.19999999999999,1
66,0,3,3,6,26.39999999999999,1
34,1,0,2,5,3.5999999999999943,1
64,1,1,0,5,23.599999999999994,1
45,1,3,1,8,-43.0,0
76,1,3,3,6,40.39999999999998,1
33,1,1,3,8,-31.80000000000001,0
77,1,3,0,8,-6.200000000000003,0
73,1,1,1,6,32.19999999999999,1
26,0,3,2,8,-61.6,0
65,1,3,3,7,13.0,1
77,0,0,3,9,23.80000000000001,1
50,0,3,3,9,-32.0,0
43,1,1,1,7,-21.80000000000001,0
78,1,3,3,5,55.19999999999999,1
50,0,0,1,8,-18.0,0
48,0,3,3,9,-34.80000000000001,0
61,1,2,3,6,25.39999999999999,1
51,1,1,1,5,13.399999999999991,1
36,0,2,1,9,-61.6,0
33,0,0,2,8,-33.800000000000004,0
59,1,2,0,9,-37.400000000000006,0
55,0,3,3,8,-13.0,0
77,0,1,3,5,65.80000000000001,1
67,1,2,0,7,-2.200000000000003,1
43,0,3,0,8,-53.800000000000004,0
64,1,2,0,8,-18.400000000000006,0
73,1,3,3,5,48.19999999999999,1
46,1,3,3,5,10.399999999999991,1
44,0,2,3,6,1.5999999999999943,1
78,1,0,1,5,57.19999999999999,1
51,0,1,2,9,-26.60000000000001,0
71,1,0,2,8,19.39999999999999,1
37,1,2,0,7,-44.2,0
65,0,3,0,5,13.0,1
37,0,2,3,8,-32.2,0
56,0,3,2,7,-7.6000000000000085,0
45,1,3,2,6,-11.0,0
28,0,0,1,9,-60.800000000000004,0
79,1,0,3,6,62.599999999999994,1
54,0,2,3,5,27.599999999999994,1
27,1,1,2,9,-60.2,0
39,1,0,2,6,-1.4000000000000057,1
73,1,3,1,8,-3.8000000000000114,1
61,1,2,1,5,21.39999999999999,1
41,0,2,3,6,-2.5999999999999943,1
38,0,1,1,9,-52.800000000000004,0
49,1,2,2,9,-35.400000000000006,0
72,1,0,3,7,40.8,1
47,0,3,2,9,-44.2,0
54,0,2,3,9,-20.400000000000006,0
62,0,2,3,5,38.8,1
30,0,3,2,9,-68.0,0
50,0,2,3,7,-2.0,1
68,0,2,3,9,-0.8000000000000114,1
67,1,1,1,7,11.799999999999997,1
58,0,0,2,8,1.1999999999999886,1
55,0,2,2,7,-3.0,1
49,1,0,1,5,16.599999999999994,1
42,0,1,3,6,4.799999999999997,1
38,0,0,0,6,-18.800000000000004,0
31,0,1,0,8,-58.6,0
34,1,0,2,5,3.5999999999999943,1
50,0,0,1,8,-18.0,0
62,1,2,3,8,2.799999999999997,1
56,0,0,1,9,-21.60000000000001,0
56,1,2,3,9,-17.60000000000001,0
34,0,2,2,5,-8.400000000000006,0
48,0,0,2,6,11.199999999999989,1
69,0,2,0,7,0.5999999999999943,1
62,1,0,1,9,-13.200000000000003,1
45,0,3,2,5,1.0,1
63,0,2,1,5,24.19999999999999,1
21,1,3,2,6,-44.6,0
39,1,3,3,5,0.5999999999999943,1
34,1,2,3,5,-0.4000000000000057,1
71,0,1,0,6,21.39999999999999,1
23,1,1,2,9,-65.80000000000001,0
41,0,3,0,6,-32.6,0
69,1,3,0,8,-17.400000000000006,0
57,1,0,2,9,-12.200000000000003,0
42,0,3,2,8,-39.2,0
78,0,2,3,5,61.19999999999999,1
45,0,1,0,8,-39.00000000000001,0
70,0,1,3,6,44.0,1
30,1,1,1,6,-28.0,0
47,1,2,1,7,-22.200000000000003,0
75,1,0,0,5,45.0,1
21,0,2,0,6,-54.6,0
78,0,2,2,9,5.199999999999989,1
27,1,1,2,6,-24.200000000000003,0
48,1,2,0,9,-52.80000000000001,0
30,0,3,0,5,-36.0,0
56,1,2,1,7,-9.600000000000009,0
37,1,1,3,7,-14.200000000000003,0
74,1,1,1,8,9.599999999999994,1
69,0,2,1,6,20.599999999999994,1
33,1,3,3,5,-7.800000000000011,0
73,0,3,0,8,-11.800000000000011,0
29,1,1,0,5,-25.400000000000006,0
54,0,3,1,5,5.599999999999994,1
28,1,3,1,8,-66.80000000000001,0
54,1,0,3,5,39.599999999999994,1
30,1,0,2,8,-38.0,0
63,0,3,2,6,14.199999999999989,1
31,1,3,0,8,-70.6,0
22,1,0,2,6,-25.200000000000003,0
72,0,0,0,7,16.799999999999997,1
58,0,0,0,8,-14.800000000000011,0
33,1,1,0,7,-43.800000000000004,0
75,1,1,3,8,27.0,1
47,1,0,1,5,13.799999999999997,1
30,1,0,2,7,-26.0,0
58,1,0,3,9,-2.8000000000000114,1
44,0,1,2,9,-36.400000000000006,0
40,1,1,3,9,-34.0,0
29,0,3,2,7,-45.400000000000006,0
62,0,2,2,6,18.799999999999997,1
34,1,3,1,8,-58.400000000000006,0
38,0,2,2,5,-2.8000000000000114,1
67,1,2,3,5,45.8,1
41,0,2,2,7,-22.599999999999994,0
40,0,3,1,9,-62.0,0
79,1,1,2,5,60.599999999999994,1
71,1,1,3,5,57.39999999999999,1
63,0,1,2,6,26.19999999999999,1
51,1,1,1,5,13.399999999999991,1
69,1,3,1,5,26.599999999999994,1
42,0,0,1,8,-29.200000000000003,0
32,0,2,1,5,-19.200000000000003,0
24,0,1,0,8,-68.4,0
23,1,1,1,9,-73.80000000000001,0
47,1,3,2,6,-8.200000000000003,0
33,1,2,2,5,-9.800000000000004,0
27,0,1,2,6,-24.200000000000003,0
28,1,0,2,6,-16.800000000000004,0
76,0,1,0,6,28.39999999999999,1
70,0,2,0,7,2.0,1
54,0,0,0,8,-20.400000000000006,0
56,0,3,2,6,4.3999999999999915,1
40,0,0,3,9,-28.0,0
77,0,2,3,5,59.80000000000001,1
37,0,2,2,6,-16.200000000000003,0
52,1,0,1,6,8.799999999999997,1
27,0,1,1,5,-20.200000000000003,0
70,1,2,2,9,-6.0,0
68,1,0,1,6,31.19999999999999,1
36,1,2,1,6,-25.6,0
62,1,1,3,9,-3.200000000000003,1
50,1,1,2,6,8.0,1
53,0,0,0,9,-33.80000000000001,0
25,1,3,3,6,-31.0,0
41,1,3,2,5,-4.599999999999994,1
33,1,1,2,9,-51.800000000000004,0
22,0,3,3,5,-23.200000000000003,0
31,1,1,1,5,-14.600000000000001,0
55,1,3,1,6,-5.0,0
31,1,1,3,9,-46.599999999999994,0
64,1,2,2,7,9.599999999999994,1
21,0,0,0,5,-30.6,0
21,1,0,2,5,-14.600000000000001,0
34,0,3,0,5,-30.400000000000006,0
42,0,0,0,6,-13.200000000000003,0
48,1,3,2,6,-6.800000000000011,0
36,1,1,2,5,0.4000000000000057,1
51,0,2,2,6,3.3999999999999915,1
26,1,0,0,6,-35.6,0
49,1,2,1,6,-7.400000000000006,0
47,1,0,0,8,-30.200000000000003,0
33,0,1,0,9,-67.80000000000001,0
63,0,0,0,6,16.19999999999999,1
49,1,0,3,8,-3.4000000000000057,1
36,1,1,1,8,-43.6,0
51,0,3,0,6,-18.60000000000001,0
65,0,3,0,8,-23.0,0
25,0,1,3,7,-31.0,0
70,0,3,0,8,-16.0,0
43,0,0,1,9,-39.80000000000001,0
25,0,2,0,8,-73.0,0
46,0,1,1,6,-5.6000000000000085,0
37,1,0,1,5,-0.20000000000000284,1
43,0,1,2,7,-13.800000000000011,0
56,0,2,3,8,-5.6000000000000085,0
75,1,0,3,7,45.0,1
43,1,0,3,9,-23.80000000000001,0
57,1,2,2,8,-12.200000000000003,0
53,0,2,2,8,-17.80000000000001,0
59,0,3,1,7,-11.400000000000006,0
66,1,0,3,8,20.39999999999999,1
34,1,2,2,8,-44.400000000000006,0
30,1,2,2,5,-14.0,0
41,0,0,2,7,-10.599999999999994,0
73,1,3,1,6,20.19999999999999,1
43,0,1,0,6,-17.800000000000004,0
20,0,3,2,9,-82.0,0
37,0,2,2,5,-4.200000000000003,1
63,0,1,2,7,14.199999999999989,1
31,1,1,3,7,-22.599999999999994,0
76,1,3,3,5,52.39999999999998,1
62,1,1,2,5,36.8,1
47,0,2,1,9,-46.2,0
59,1,0,0,6,10.599999999999994,1
79,0,0,3,7,50.599999999999994,1
26,0,0,0,5,-23.6,0
42,0,3,2,7,-27.200000000000003,0
40,1,0,3,6,8.0,1
53,0,0,0,7,-9.800000000000011,0
30,0,0,2,7,-26.0,0
41,1,1,3,5,15.400000000000006,1
61,1,1,2,5,35.39999999999999,1
54,1,1,3,5,33.599999999999994,1
71,0,2,0,6,15.399999999999991,1
48,0,2,0,8,-40.80000000000001,0
61,1,2,3,6,25.39999999999999,1
47,0,0,1,5,13.799999999999997,1
78,0,1,2,9,11.199999999999989,1
37,1,2,0,7,-44.2,0
33,1,3,1,7,-47.800000000000004,0
37,1,1,3,7,-14.200000000000003,0
47,1,0,0,7,-18.200000000000003,0
43,1,1,0,9,-53.800000000000004,0
27,1,0,2,5,-6.200000000000003,0
61,1,2,1,8,-14.600000000000009,0
73,1,0,2,7,34.19999999999999,1
64,0,0,3,8,17.599999999999994,1
72,0,3,0,6,10.799999999999997,1
27,0,1,1,6,-32.2,0
23,0,0,2,7,-35.800000000000004,0
46,0,3,1,5,-5.6000000000000085,0
55,0,3,3,9,-25.0,0
24,0,3,0,7,-68.4,0
52,0,2,1,6,-3.200000000000003,1
68,0,2,3,6,35.19999999999999,1
53,0,0,3,8,2.1999999999999886,1
49,0,1,0,9,-45.400000000000006,0
27,1,2,2,7,-42.2,0
58,0,2,0,5,9.199999999999989,1
66,1,0,0,8,-3.6000000000000085,1
45,0,0,1,9,-37.0,0
76,1,2,1,8,6.3999999999999915,1
56,0,0,2,5,34.39999999999999,1
53,1,3,3,6,8.199999999999989,1
26,0,0,1,7,-39.6,0
59,1,3,2,7,-3.4000000000000057,1
47,0,2,0,5,-6.200000000000003,0
58,1,1,3,7,15.199999999999989,1
58,0,3,0,7,-20.80000000000001,0
47,1,1,3,8,-12.200000000000003,0
33,1,2,1,5,-17.800000000000004,0
72,1,0,0,8,4.799999999999997,1
69,1,3,0,7,-5.400000000000006,0
57,1,3,3,9,-22.200000000000003,0
23,1,2,2,9,-71.80000000000001,0
61,1,2,3,8,1.3999999999999915,1
37,1,0,1,6,-12.200000000000003,0
63,0,1,2,6,26.19999999999999,1
67,0,3,0,5,15.799999999999997,1
44,0,1,0,9,-52.400000000000006,0
26,1,3,0,9,-89.6,0
57,1,3,1,8,-26.200000000000003,0
47,0,0,0,7,-18.200000000000003,0
24,0,3,0,5,-44.400000000000006,0
22,1,3,2,8,-67.2,0
63,1,2,1,6,12.199999999999989,1
50,0,0,0,7,-14.0,0
66,1,2,2,5,36.39999999999999,1
61,0,3,0,7,-16.60000000000001,0
77,1,0,2,6,51.8,1
39,0,3,0,8,-59.400000000000006,0
38,0,0,1,8,-34.800000000000004,0
67,1,1,3,9,3.799999999999997,1
79,0,1,1,8,16.599999999999994,1
30,1,0,2,9,-50.0,0
59,1,3,0,8,-31.400000000000006,0
22,1,0,1,5,-21.200000000000003,0
42,1,3,0,6,-31.200000000000003,0
26,1,1,1,7,-45.6,0
42,0,3,2,6,-15.200000000000003,0
80,1,2,3,6,52.0,1
26,1,1,1,9,-69.6,0
65,0,2,0,9,-29.0,0
53,1,1,0,5,8.199999999999989,1
61,0,1,0,7,-4.6000000000000085,1
38,1,2,2,8,-38.80000000000001,0
77,0,0,2,8,27.799999999999997,1
28,1,3,3,6,-26.800000000000004,0
67,1,1,0,5,27.799999999999997,1
70,1,3,3,7,20.0,1
37,1,1,0,8,-50.2,0
60,1,3,1,6,2.0,1
67,0,1,1,5,35.8,1
64,0,0,1,7,13.599999999999994,1
61,1,1,0,6,7.3999999999999915,1
44,0,0,1,6,-2.4000000000000057,1
71,1,1,0,5,33.39999999999999,1
33,1,3,3,5,-7.800000000000011,0
63,1,2,2,5,32.19999999999999,1
44,0,1,1,5,3.5999999999999943,1
38,1,1,0,7,-36.800000000000004,0
58,0,0,0,5,21.19999999999999,1
74,1,3,3,5,49.599999999999994,1
34,1,0,3,5,11.599999999999994,1
35,0,3,2,7,-37.0,0
46,1,3,3,8,-25.60000000000001,0
59,0,0,2,6,26.599999999999994,1
29,1,2,2,9,-63.400000000000006,0
23,1,3,3,6,-33.800000000000004,0
70,1,2,2,7,18.0,1
38,0,0,1,5,1.1999999999999957,1
47,1,2,2,7,-14.200000000000003,0
40,0,3,0,8,-58.0,0
78,1,0,0,9,1.1999999999999886,1
66,1,2,0,8,-15.600000000000009,0
33,0,0,3,5,10.199999999999989,1
52,1,0,0,7,-11.200000000000003,0
67,1,2,3,7,21.799999999999997,1
29,0,3,0,5,-37.400000000000006,0
38,0,3,2,5,-8.800000000000011,0
49,0,3,3,9,-33.400000000000006,0
41,1,3,0,8,-56.6,0
22,0,1,2,5,-19.200000000000003,0
56,0,0,3,5,42.39999999999999,1
60,1,0,2,8,4.0,1
37,0,1,2,5,1.7999999999999972,1
30,0,0,2,9,-50.0,0
67,1,0,3,9,9.799999999999997,1
21,0,2,3,8,-54.6,0
31,1,1,1,6,-26.6,0
73,0,0,1,9,2.1999999999999886,1
25,0,0,1,7,-41.0,0
62,1,1,1,7,4.799999999999997,1
78,0,1,3,6,55.19999999999999,1
59,1,2,1,9,-29.400000000000006,0
63,0,2,0,5,16.19999999999999,1
48,0,3,1,6,-14.800000000000011,0
78,1,3,0,5,31.19999999999999,1
49,1,2,0,7,-27.400000000000006,0
21,0,0,2,6,-26.6,0
28,0,1,2,9,-58.800000000000004,0
66,0,2,2,7,12.399999999999991,1
21,1,3,1,9,-88.6,0
48,1,1,3,5,25.19999999999999,1
52,0,3,0,9,-53.2,0
29,0,0,3,6,-7.400000000000006,0
53,0,0,3,5,38.19999999999999,1
63,1,3,1,6,6.199999999999989,1
74,0,1,3,5,61.599999999999994,1
27,1,3,3,6,-28.200000000000003,0
56,1,1,2,7,4.3999999999999915,1
73,0,2,2,6,34.19999999999999,1
79,1,3,0,7,8.599999999999994,1
52,1,3,0,8,-41.2,0
66,0,1,2,9,-5.6000000000000085,1
25,0,2,1,5,-29.0,0
63,0,1,1,9,-17.80000000000001,1
59,0,1,0,7,-7.400000000000006,1
64,0,3,2,7,3.5999999999999943,1
38,0,3,1,7,-40.800000000000004,0
51,0,1,3,6,17.39999999999999,1
46,1,0,0,9,-43.60000000000001,0
20,0,0,0,7,-56.0,0
62,0,0,3,8,14.799999999999997,1
71,0,3,3,7,21.39999999999999,1
52,0,3,0,9,-53.2,0
59,0,2,3,7,10.599999999999994,1
51,0,3,1,7,-22.60000000000001,0
24,1,2,0,5,-38.400000000000006,0
36,0,3,1,7,-43.6,0
27,1,0,0,9,-70.2,0
76,0,0,1,5,54.39999999999999,1
61,1,1,2,5,35.39999999999999,1
53,1,1,1,7,-7.800000000000011,0
28,1,2,3,7,-32.800000000000004,0
75,0,2,2,8,13.0,1
42,0,1,0,9,-55.2,0
54,0,2,1,9,-36.400000000000006,0
69,0,3,0,6,6.599999999999994,1
26,0,0,2,6,-19.6,0
34,0,1,3,9,-42.400000000000006,0
72,1,1,3,7,34.8,1
73,1,3,3,5,48.19999999999999,1
39,1,2,0,8,-53.400000000000006,0
69,0,1,3,7,30.599999999999994,1
44,0,1,3,5,19.599999999999994,1
22,1,3,0,9,-95.2,0
79,0,0,0,7,26.599999999999994,1
74,0,1,2,8,17.599999999999994,1
65,0,1,3,6,37.0,1
43,1,3,2,5,-1.8000000000000114,1
53,1,1,1,7,-7.800000000000011,0
65,0,1,1,8,-3.0,1
41,1,0,1,7,-18.599999999999994,0
30,1,1,1,9,-64.0,0
67,0,3,0,5,15.799999999999997,1
27,0,0,2,9,-54.2,0
58,1,0,2,9,-10.800000000000011,0
62,1,0,0,6,14.799999999999997,1
54,0,2,1,9,-36.400000000000006,0
68,0,3,2,8,-2.8000000000000114,1
65,0,2,3,5,43.0,1
57,1,1,0,6,1.7999999999999972,1
27,1,0,0,7,-46.2,0
73,0,2,3,9,6.199999999999989,1
56,0,1,1,7,-3.6000000000000085,1
46,0,2,1,6,-11.600000000000009,0
47,0,0,2,7,-2.200000000000003,1
59,1,1,3,8,4.599999999999994,1
53,0,0,2,6,18.19999999999999,1
51,0,0,1,5,19.39999999999999,1
34,1,2,2,5,-8.400000000000006,0
63,0,3,3,5,34.19999999999999,1
36,1,1,3,5,8.400000000000006,1
52,1,1,3,6,18.799999999999997,1
66,1,3,1,6,10.399999999999991,1
65,0,1,0,6,13.0,1
71,1,2,0,9,-20.60000000000001,0
73,0,1,0,6,24.19999999999999,1
35,1,2,2,6,-19.0,0
48,1,1,3,6,13.199999999999989,1
28,1,2,1,5,-24.800000000000004,0
52,0,3,0,8,-41.2,0
79,0,1,0,5,44.599999999999994,1
68,1,2,2,8,3.1999999999999886,1
48,0,0,2,8,-12.800000000000011,0
32,1,0,0,8,-51.2,0
40,1,0,3,5,20.0,1
77,1,1,3,9,17.80000000000001,1
40,1,2,2,7,-24.0,0
24,0,0,2,9,-58.400000000000006,0
29,1,1,3,5,-1.4000000000000057,1
25,0,2,2,8,-57.0,0
75,1,0,2,7,37.0,1
70,1,0,3,9,14.0,1
76,1,1,3,6,52.39999999999998,1
32,1,2,1,9,-67.2,0
20,1,1,2,5,-22.0,0
39,0,0,2,7,-13.400000000000006,0
76,0,1,1,6,36.39999999999999,1
66,1,1,2,7,18.39999999999999,1
65,0,0,2,7,23.0,1
27,0,0,0,9,-70.2,0
29,1,2,0,8,-67.4,0
28,1,2,0,9,-80.80000000000001,0
68,1,0,1,6,31.19999999999999,1
60,1,0,2,5,40.0,1
22,0,3,1,9,-87.2,0
30,0,3,1,8,-64.0,0
31,0,2,2,8,-48.6,0
29,0,1,3,9,-49.400000000000006,0
44,1,0,3,6,13.599999999999994,1
68,1,0,2,8,15.199999999999989,1
68,1,1,3,8,17.19999999999999,1
44,1,2,0,6,-22.400000000000006,0
30,0,3,2,6,-32.0,0
73,0,2,1,6,26.19999999999999,1
55,1,1,0,6,-1.0,1
58,0,0,1,9,-18.80000000000001,0
72,0,3,3,9,-1.2000000000000028,1
45,1,1,2,7,-11.0,0
33,0,0,0,7,-37.800000000000004,0
58,1,2,2,7,1.1999999999999886,1
75,0,3,0,8,-9.0,0
59,0,0,0,6,10.599999999999994,1
20,1,0,0,9,-80.0,0
75,1,0,2,9,13.0,1
73,1,0,0,6,30.19999999999999,1
23,0,0,0,7,-51.800000000000004,0
80,1,2,2,8,20.0,1
49,0,1,1,9,-37.400000000000006,0
31,1,3,3,5,-10.599999999999994,0
75,0,2,2,8,13.0,1
54,1,3,2,8,-22.400000000000006,0
32,1,0,0,7,-39.2,0
71,0,1,2,6,37.39999999999999,1
50,0,0,2,5,26.0,1
57,1,2,3,7,7.799999999999997,1
62,0,2,2,6,18.799999999999997,1
42,1,3,0,5,-19.200000000000003,0
23,0,0,3,9,-51.800000000000004,0
71,0,0,2,5,55.39999999999999,1
35,1,1,0,7,-41.0,0
26,1,1,3,5,-5.600000000000001,0
41,0,0,2,5,13.400000000000006,1
48,0,3,0,5,-10.800000000000011,0
30,0,1,3,9,-48.0,0
75,0,0,0,6,33.0,1
52,1,0,3,5,36.8,1
77,1,0,2,8,27.799999999999997,1
48,0,2,1,7,-20.80000000000001,0
78,1,3,3,8,19.19999999999999,1
58,0,0,2,6,25.19999999999999,1
31,0,0,3,7,-16.599999999999994,0
26,0,0,1,6,-27.6,0
78,1,1,0,7,19.19999999999999,1
74,0,0,1,8,15.599999999999994,1
58,1,2,1,8,-18.80000000000001,0
61,1,2,0,9,-34.60000000000001,0
67,0,3,1,6,11.799999999999997,1
45,1,0,2,8,-17.0,0
59,0,0,3,7,22.599999999999994,1
28,0,0,1,5,-12.800000000000004,0
60,1,2,3,5,36.0,1
53,0,1,3,5,32.19999999999999,1
64,1,1,0,9,-24.400000000000006,1
32,1,0,1,8,-43.2,0
74,1,1,0,6,25.599999999999994,1
74,0,3,0,6,13.599999999999994,1
55,1,2,3,9,-19.0,0
44,0,0,2,7,-6.400000000000006,0
43,0,1,3,8,-17.80000000000001,0
63,1,0,0,8,-7.800000000000011,1
36,1,0,1,7,-25.6,0
21,0,2,2,7,-50.6,0
32,1,2,2,8,-47.2,0
50,1,1,1,8,-24.0,0
48,1,2,1,5,3.1999999999999886,1
69,0,3,2,6,22.599999999999994,1
47,1,0,0,5,5.799999999999997,1
79,0,2,2,5,54.599999999999994,1
46,0,1,2,6,2.3999999999999915,1
34,1,1,2,9,-50.400000000000006,0
50,1,1,0,9,-44.0,0
59,0,3,1,9,-35.400000000000006,0
34,0,2,1,9,-64.4,0
52,1,2,1,7,-15.200000000000003,0
39,0,3,0,5,-23.400000000000006,0
61,1,2,0,7,-10.600000000000009,0
31,0,2,1,7,-44.6,0
56,1,2,3,6,18.39999999999999,1
28,0,3,3,9,-62.800000000000004,0
42,1,3,1,8,-47.2,0
27,1,1,3,9,-52.2,0
51,0,3,3,5,17.39999999999999,1
67,1,3,1,7,-0.20000000000000284,1
33,0,1,1,5,-11.800000000000004,0
46,0,3,0,7,-37.60000000000001,0
44,0,2,3,7,-10.400000000000006,0
32,0,0,3,7,-15.200000000000003,0
74,1,1,1,8,9.599999999999994,1
40,0,0,2,9,-36.0,0
64,0,0,1,7,13.599999999999994,1
50,0,1,0,6,-8.0,0
56,1,0,2,7,10.399999999999991,1
67,0,0,2,9,1.7999999999999972,1
77,1,1,2,9,9.799999999999997,1
62,1,1,0,8,-15.200000000000003,1
73,0,2,3,7,30.19999999999999,1
24,1,1,1,6,-36.400000000000006,0
32,0,3,0,8,-69.2,0
47,1,0,0,8,-30.200000000000003,0
62,1,1,2,7,12.799999999999997,1
44,0,2,2,7,-18.400000000000006,0
70,1,1,0,8,-4.0,1
54,0,0,3,8,3.5999999999999943,1
66,1,1,2,8,6.3999999999999915,1
58,0,0,0,5,21.19999999999999,1
26,0,1,2,8,-49.6,0
57,0,2,1,9,-32.2,0
51,0,3,1,6,-10.600000000000009,0
22,1,2,1,6,-45.2,0
64,0,1,2,7,15.599999999999994,1
58,0,0,2,8,1.1999999999999886,1
56,0,2,3,6,18.39999999999999,1
74,0,3,1,6,21.599999999999994,1
69,1,3,3,9,-5.400000000000006,0
41,0,0,0,9,-50.6,0
27,1,1,0,5,-28.200000000000003,0
36,0,2,1,5,-13.600000000000001,0
71,0,2,3,6,39.39999999999999,1
46,0,0,2,7,-3.6000000000000085,1
52,0,2,3,6,12.799999999999997,1
65,0,0,0,7,7.0,1
36,0,0,3,6,2.4000000000000057,1
61,1,1,0,9,-28.60000000000001,1
31,1,0,0,8,-52.6,0
67,0,2,3,6,33.8,1
65,0,0,2,5,47.0,1
46,0,2,0,7,-31.60000000000001,0
67,1,0,3,7,33.8,1
27,0,1,0,6,-40.2,0
42,1,1,1,7,-23.200000000000003,0
79,1,0,2,5,66.6,1
61,1,0,1,9,-14.600000000000009,1
80,1,0,0,8,16.0,1
68,1,1,2,8,9.199999999999989,1
78,0,3,3,7,31.19999999999999,1
48,1,0,3,6,19.19999999999999,1
69,1,3,2,7,10.599999999999994,1
39,0,0,1,5,2.5999999999999943,1
35,0,2,1,6,-27.0,0
36,1,1,2,9,-47.599999999999994,0
35,0,3,3,5,-5.0,0
38,0,3,2,9,-56.80000000000001,0
75,0,1,1,6,35.0,1
75,1,3,0,9,-21.0,0
27,1,0,3,5,1.7999999999999972,1
57,0,3,2,5,17.799999999999997,1
57,0,0,0,7,-4.200000000000003,1
72,1,3,1,6,18.799999999999997,1
48,1,2,3,8,-16.80000000000001,0
60,0,3,2,8,-14.0,0
55,1,3,1,9,-41.0,0
45,1,0,2,8,-17.0,0
50,0,1,2,8,-16.0,0
63,0,2,3,5,40.19999999999999,1
79,1,1,1,5,52.599999999999994,1
31,1,0,1,5,-8.600000000000001,0
74,1,2,0,8,-4.400000000000006,1
36,0,3,1,9,-67.6,0
34,0,1,1,6,-22.400000000000006,0
28,0,1,3,7,-26.800000000000004,0
58,0,1,0,9,-32.80000000000001,0
61,1,3,3,5,31.39999999999999,1
67,0,0,1,9,-6.200000000000003,1
31,0,3,0,6,-46.6,0
51,1,3,3,5,17.39999999999999,1
44,0,0,0,6,-10.400000000000006,0
58,1,0,1,7,5.199999999999989,1
37,0,3,0,9,-74.2,0
34,1,0,0,7,-36.400000000000006,0
51,1,1,0,8,-30.60000000000001,0
25,1,2,1,9,-77.0,0
